Time(s),Raw_Roll,Raw_Pitch,Smooth_Roll,Smooth_Pitch
706.214,0.44,3.42,0.36,3.28
706.236,0.41,3.35,0.37,3.26
706.258,0.28,3.34,0.37,3.29
706.280,0.47,3.26,0.40,3.32
706.302,0.41,3.22,0.40,3.32
706.324,0.30,3.37,0.37,3.31
706.346,0.20,3.28,0.33,3.29
706.368,0.30,3.47,0.34,3.32
706.390,0.26,3.45,0.29,3.36
706.412,0.34,3.31,0.28,3.38
706.434,0.23,3.29,0.27,3.36
706.456,0.33,3.26,0.29,3.36
706.478,0.40,3.19,0.31,3.30
706.500,0.43,3.24,0.35,3.26
706.522,0.41,3.28,0.36,3.25
706.544,0.30,3.46,0.37,3.29
706.566,0.31,3.38,0.37,3.31
706.588,0.29,3.19,0.35,3.31
706.610,0.33,3.32,0.33,3.33
706.632,0.40,3.33,0.33,3.34
706.654,0.30,3.22,0.33,3.29
706.676,0.24,3.19,0.31,3.25
706.698,0.26,3.37,0.31,3.29
706.720,0.20,3.33,0.28,3.29
706.742,0.01,3.38,0.20,3.30
706.764,0.13,3.56,0.17,3.37
706.786,0.21,3.50,0.16,3.43
706.808,0.29,3.49,0.17,3.45
706.830,0.36,3.37,0.20,3.46
706.852,0.42,3.36,0.28,3.46
706.874,0.43,3.59,0.34,3.46
706.896,0.40,3.60,0.38,3.48
706.918,0.36,3.53,0.39,3.49
706.940,0.35,3.41,0.39,3.50
706.962,0.31,3.53,0.37,3.53
706.984,0.24,3.34,0.33,3.48
707.006,0.29,3.47,0.31,3.46
707.028,0.48,3.33,0.33,3.42
707.050,0.35,3.22,0.33,3.38
707.072,0.29,3.43,0.33,3.36
707.094,0.33,3.30,0.35,3.35
707.116,0.27,3.33,0.34,3.32
707.138,0.36,3.48,0.32,3.35
707.160,0.28,3.49,0.31,3.41
707.182,0.40,3.50,0.33,3.42
707.204,0.46,3.45,0.35,3.45
707.226,0.52,3.52,0.40,3.49
707.248,0.30,3.28,0.39,3.45
707.270,0.22,3.24,0.38,3.40
707.292,0.33,3.27,0.37,3.35
707.314,0.35,3.21,0.34,3.30
707.336,0.32,3.31,0.30,3.26
707.358,0.31,3.28,0.31,3.26
707.380,0.30,3.27,0.32,3.27
707.402,0.35,3.10,0.33,3.23
707.424,0.35,3.30,0.33,3.25
707.446,0.26,3.41,0.31,3.27
707.468,0.29,3.45,0.31,3.31
707.490,0.32,3.29,0.31,3.31
707.512,0.44,3.28,0.33,3.35
707.534,0.20,3.33,0.30,3.35
707.556,0.26,3.36,0.30,3.34
707.578,0.25,3.20,0.29,3.29
707.600,0.37,3.36,0.30,3.31
707.622,0.39,3.42,0.29,3.33
707.644,0.22,3.35,0.30,3.34
707.666,0.38,3.16,0.32,3.30
707.688,0.48,3.20,0.37,3.30
707.710,0.58,3.37,0.41,3.30
707.732,0.40,3.38,0.41,3.29
707.754,0.40,3.51,0.45,3.32
707.776,0.46,3.49,0.46,3.39
707.798,0.35,3.46,0.44,3.44
707.820,0.19,3.43,0.36,3.45
707.842,0.14,3.39,0.31,3.46
707.864,0.25,3.49,0.28,3.45
707.886,0.30,3.48,0.25,3.45
707.908,0.19,3.46,0.21,3.45
707.930,0.15,3.55,0.21,3.47
707.952,0.16,3.41,0.21,3.48
707.974,0.31,3.34,0.22,3.45
707.996,0.31,3.33,0.22,3.42
708.018,0.21,3.30,0.23,3.39
708.040,0.14,3.33,0.23,3.34
708.062,0.30,3.45,0.25,3.35
708.084,0.43,3.40,0.28,3.36
708.106,0.42,3.22,0.30,3.34
708.128,0.39,3.20,0.34,3.32
708.150,0.40,3.21,0.39,3.30
708.172,0.44,3.28,0.42,3.26
708.194,0.24,3.18,0.38,3.22
708.216,0.35,3.29,0.36,3.23
708.238,0.27,3.23,0.34,3.24
708.260,0.23,3.26,0.31,3.25
708.282,0.28,3.26,0.27,3.24
708.304,0.26,3.33,0.28,3.27
708.326,0.25,3.31,0.26,3.28
708.348,0.14,3.24,0.23,3.28
708.370,0.27,3.27,0.24,3.28
708.392,0.17,3.26,0.22,3.28
708.414,0.15,3.21,0.20,3.26
708.436,0.28,3.23,0.20,3.24
708.458,0.30,3.22,0.23,3.24
708.480,0.36,3.24,0.25,3.23
708.502,0.27,3.46,0.27,3.27
708.524,0.16,3.49,0.27,3.33
708.546,0.22,3.31,0.26,3.34
708.568,0.22,3.31,0.25,3.36
708.590,0.28,3.33,0.23,3.38
708.612,0.32,3.41,0.24,3.37
708.634,0.30,3.47,0.27,3.37
708.656,0.40,3.44,0.30,3.39
708.678,0.30,3.36,0.32,3.40
708.700,0.14,3.33,0.29,3.40
708.722,0.30,3.27,0.29,3.37
708.744,0.32,3.30,0.29,3.34
708.766,0.30,3.16,0.27,3.28
708.788,0.31,3.24,0.27,3.26
708.810,0.52,3.16,0.35,3.23
708.832,0.36,3.19,0.36,3.21
708.854,0.46,3.17,0.39,3.18
708.876,0.45,3.33,0.42,3.22
708.898,0.41,3.37,0.44,3.24
708.920,0.50,3.21,0.44,3.25
708.942,0.50,3.36,0.46,3.29
708.964,0.43,3.30,0.46,3.31
708.986,0.31,3.23,0.43,3.29
709.008,0.41,3.48,0.43,3.32
709.030,0.45,3.40,0.42,3.35
709.052,0.51,3.41,0.42,3.36
709.074,0.51,3.36,0.44,3.38
709.096,0.44,3.49,0.46,3.43
709.118,0.45,3.44,0.47,3.42
709.140,0.27,3.22,0.44,3.38
709.162,0.28,3.22,0.39,3.35
709.184,0.37,3.32,0.36,3.34
709.206,0.37,3.30,0.35,3.30
709.228,0.37,3.36,0.33,3.28
709.250,0.25,3.35,0.33,3.31
709.272,0.29,3.31,0.33,3.33
709.294,0.18,3.31,0.29,3.33
709.316,0.21,3.47,0.26,3.36
709.338,0.23,3.40,0.23,3.37
709.360,0.11,3.45,0.20,3.39
709.382,0.30,3.34,0.21,3.39
709.404,0.33,3.48,0.24,3.43
709.426,0.32,3.57,0.26,3.45
709.448,0.18,3.38,0.25,3.44
709.470,0.14,3.31,0.25,3.42
709.492,0.30,3.20,0.25,3.39
709.514,0.28,3.24,0.24,3.34
709.536,0.29,3.42,0.24,3.31
709.558,0.28,3.36,0.26,3.31
709.580,0.20,3.36,0.27,3.32
709.602,0.22,3.35,0.25,3.35
709.624,0.15,3.27,0.23,3.35
709.646,0.28,3.34,0.23,3.34
709.668,0.15,3.36,0.20,3.34
709.690,0.23,3.46,0.21,3.36
709.712,0.36,3.45,0.23,3.38
709.734,0.21,3.36,0.25,3.39
709.756,0.24,3.45,0.24,3.42
709.778,0.41,3.28,0.29,3.40
709.800,0.26,3.31,0.30,3.37
709.822,0.40,3.33,0.30,3.35
709.844,0.30,3.19,0.32,3.31
709.866,0.30,3.12,0.33,3.25
709.888,0.24,3.26,0.30,3.24
709.910,0.27,3.32,0.30,3.24
709.932,0.29,3.22,0.28,3.22
709.954,0.39,3.18,0.30,3.22
709.976,0.40,3.31,0.32,3.26
709.998,0.36,3.40,0.34,3.29
710.020,0.46,3.40,0.38,3.30
710.042,0.32,3.38,0.39,3.33
710.064,0.22,3.40,0.35,3.38
710.086,0.12,3.44,0.30,3.40
710.108,0.28,3.36,0.28,3.40
710.130,0.31,3.40,0.25,3.40
710.152,0.34,3.52,0.25,3.42
710.174,0.33,3.43,0.28,3.43
710.196,0.34,3.41,0.32,3.42
710.218,0.48,3.32,0.36,3.42
710.240,0.34,3.29,0.37,3.39
710.262,0.38,3.40,0.37,3.37
710.284,0.34,3.42,0.38,3.37
710.306,0.32,3.43,0.37,3.37
710.328,0.26,3.45,0.33,3.40
710.350,0.51,3.36,0.36,3.41
710.372,0.41,3.38,0.37,3.41
710.394,0.36,3.28,0.37,3.38
710.416,0.07,3.27,0.32,3.35
710.438,0.22,3.25,0.31,3.31
710.460,0.38,3.25,0.29,3.29
710.482,0.39,3.18,0.28,3.25
710.504,0.58,3.32,0.33,3.25
710.526,0.48,3.25,0.41,3.25
710.548,0.53,3.30,0.47,3.26
710.570,0.32,3.44,0.46,3.30
710.592,0.39,3.45,0.46,3.35
710.614,0.36,3.33,0.42,3.35
710.636,0.37,3.39,0.39,3.38
710.658,0.41,3.47,0.37,3.42
710.680,0.42,3.33,0.39,3.39
710.702,0.38,3.39,0.39,3.38
710.724,0.46,3.46,0.41,3.41
710.746,0.44,3.47,0.42,3.42
710.768,0.37,3.29,0.41,3.39
710.790,0.35,3.27,0.40,3.38
710.812,0.24,3.40,0.37,3.38
710.834,0.40,3.39,0.36,3.36
710.856,0.45,3.35,0.36,3.34
710.878,0.35,3.21,0.36,3.32
710.900,0.43,3.32,0.37,3.33
710.922,0.44,3.32,0.41,3.32
710.944,0.34,3.30,0.40,3.30
710.966,0.33,3.24,0.38,3.28
710.988,0.29,3.19,0.37,3.27
711.010,0.25,3.34,0.33,3.28
711.032,0.26,3.35,0.29,3.28
711.054,0.30,3.30,0.29,3.28
711.076,0.36,3.23,0.29,3.28
711.098,0.37,3.26,0.31,3.30
711.120,0.34,3.26,0.33,3.28
711.142,0.34,3.38,0.34,3.29
711.164,0.35,3.27,0.35,3.28
711.186,0.39,3.13,0.36,3.26
711.208,0.21,3.10,0.33,3.23
711.230,0.16,3.16,0.29,3.21
711.252,0.46,3.09,0.31,3.15
711.274,0.37,3.08,0.32,3.11
711.296,0.31,3.18,0.30,3.12
711.318,0.17,3.35,0.29,3.17
711.340,0.19,3.32,0.30,3.20
711.362,0.20,3.30,0.25,3.25
711.384,0.14,3.17,0.20,3.26
711.406,0.13,3.26,0.17,3.28
711.428,0.25,3.27,0.18,3.26
711.450,0.14,3.34,0.17,3.27
711.472,0.27,3.43,0.19,3.29
711.494,0.33,3.44,0.22,3.35
711.516,0.45,3.46,0.29,3.39
711.538,0.35,3.44,0.31,3.42
711.560,0.37,3.41,0.35,3.44
711.582,0.39,3.34,0.38,3.42
711.604,0.25,3.31,0.36,3.39
711.626,0.18,3.21,0.31,3.34
711.648,0.15,3.37,0.27,3.33
711.670,0.27,3.32,0.25,3.31
711.692,0.28,3.39,0.23,3.32
711.714,0.38,3.42,0.25,3.34
711.736,0.41,3.44,0.30,3.39
711.758,0.29,3.40,0.33,3.39
711.780,0.35,3.48,0.34,3.43
711.802,0.25,3.45,0.34,3.44
711.824,0.18,3.38,0.30,3.43
711.846,0.28,3.32,0.27,3.41
711.868,0.12,3.34,0.24,3.39
711.890,0.27,3.40,0.22,3.38
711.912,0.31,3.47,0.23,3.38
711.934,0.45,3.47,0.29,3.40
711.956,0.49,3.46,0.33,3.43
711.978,0.33,3.43,0.37,3.45
712.000,0.26,3.29,0.37,3.42
712.022,0.27,3.33,0.36,3.40
712.044,0.25,3.28,0.32,3.36
712.066,0.35,3.37,0.29,3.34
712.088,0.36,3.43,0.30,3.34
712.110,0.36,3.37,0.32,3.36
712.132,0.25,3.38,0.31,3.37
712.154,0.31,3.41,0.33,3.39
712.176,0.19,3.30,0.29,3.38
712.198,0.20,3.46,0.26,3.38
712.220,0.17,3.42,0.22,3.39
712.242,0.26,3.30,0.23,3.38
712.264,0.19,3.21,0.20,3.34
712.286,0.18,3.35,0.20,3.35
712.308,0.31,3.45,0.22,3.35
712.330,0.21,3.54,0.23,3.37
712.352,0.32,3.59,0.24,3.43
712.374,0.37,3.52,0.28,3.49
712.396,0.35,3.35,0.31,3.49
712.418,0.19,3.11,0.29,3.42
712.440,0.10,3.26,0.27,3.37
712.462,0.17,3.50,0.24,3.35
712.484,0.41,3.44,0.24,3.33
712.506,0.37,3.43,0.25,3.35
712.528,0.35,3.65,0.28,3.46
712.550,0.29,3.58,0.32,3.52
712.572,0.33,3.61,0.35,3.54
712.594,0.23,3.49,0.31,3.55
712.616,0.26,3.40,0.29,3.55
712.638,0.36,3.36,0.29,3.49
712.660,0.28,3.32,0.29,3.44
712.682,0.19,3.38,0.26,3.39
712.704,0.14,3.28,0.25,3.35
712.726,0.23,3.48,0.24,3.36
712.748,0.09,3.37,0.19,3.37
712.770,0.23,3.35,0.18,3.37
712.792,0.38,3.48,0.21,3.39
712.814,0.36,3.51,0.26,3.44
712.836,0.41,3.49,0.29,3.44
712.858,0.46,3.38,0.37,3.44
712.880,0.37,3.37,0.40,3.45
712.902,0.42,3.19,0.40,3.39
712.924,0.40,3.25,0.41,3.34
712.946,0.32,3.29,0.39,3.30
712.968,0.39,3.44,0.38,3.31
712.990,0.22,3.54,0.35,3.34
713.012,0.21,3.47,0.31,3.40
713.034,0.32,3.42,0.29,3.43
713.056,0.28,3.41,0.28,3.46
713.078,0.38,3.22,0.28,3.41
713.100,0.37,3.31,0.31,3.37
713.122,0.45,3.42,0.36,3.36
713.144,0.29,3.28,0.35,3.33
713.166,0.24,3.35,0.35,3.32
713.188,0.46,3.39,0.36,3.35
713.210,0.29,3.38,0.35,3.36
713.232,0.23,3.51,0.30,3.38
713.254,0.32,3.46,0.31,3.42
713.276,0.24,3.43,0.31,3.43
713.298,0.15,3.32,0.25,3.42
713.320,0.24,3.33,0.24,3.41
713.342,0.29,3.28,0.25,3.36
713.364,0.37,3.45,0.26,3.36
713.386,0.23,3.43,0.26,3.36
713.408,0.19,3.26,0.26,3.35
713.430,0.26,3.31,0.27,3.35
713.452,0.28,3.31,0.27,3.35
713.474,0.20,3.45,0.23,3.35
713.496,0.08,3.29,0.20,3.32
713.518,0.19,3.31,0.20,3.33
713.540,0.37,3.36,0.22,3.34
713.562,0.36,3.38,0.24,3.36
713.584,0.31,3.49,0.26,3.37
713.606,0.32,3.46,0.31,3.40
713.628,0.21,3.36,0.31,3.41
713.650,0.29,3.17,0.30,3.37
713.672,0.21,3.23,0.27,3.34
713.694,0.35,3.28,0.28,3.30
713.716,0.35,3.37,0.28,3.28
713.738,0.59,3.33,0.36,3.28
713.760,0.48,3.38,0.40,3.32
713.782,0.56,3.29,0.47,3.33
713.804,0.44,3.24,0.48,3.32
713.826,0.38,3.15,0.49,3.28
713.848,0.32,3.31,0.44,3.27
713.870,0.39,3.40,0.42,3.28
713.892,0.21,3.38,0.35,3.30
713.914,0.12,3.37,0.28,3.32
713.936,0.06,3.30,0.22,3.35
713.958,0.16,3.39,0.19,3.37
713.980,0.26,3.38,0.16,3.36
714.002,0.21,3.34,0.16,3.36
714.024,0.13,3.35,0.16,3.35
714.046,0.15,3.36,0.18,3.36
714.068,0.26,3.26,0.20,3.34
714.090,0.29,3.38,0.21,3.34
714.112,0.22,3.36,0.21,3.34
714.134,0.24,3.47,0.23,3.37
714.156,0.10,3.44,0.22,3.38
714.178,0.18,3.48,0.21,3.43
714.200,0.23,3.30,0.19,3.41
714.222,0.24,3.36,0.20,3.41
714.244,0.14,3.50,0.18,3.42
714.266,0.21,3.50,0.20,3.43
714.288,0.16,3.34,0.20,3.40
714.310,0.17,3.30,0.18,3.40
714.332,0.32,3.42,0.20,3.41
714.354,0.25,3.45,0.22,3.40
714.376,0.40,3.45,0.26,3.39
714.398,0.34,3.40,0.30,3.40
714.420,0.28,3.35,0.32,3.41
714.442,0.10,3.35,0.27,3.40
714.464,0.15,3.37,0.25,3.38
714.486,0.20,3.12,0.21,3.32
714.508,0.19,3.26,0.18,3.29
714.530,0.33,3.34,0.19,3.29
714.552,0.40,3.24,0.25,3.27
714.574,0.51,3.19,0.33,3.23
714.596,0.45,3.29,0.38,3.26
714.618,0.28,3.51,0.39,3.31
714.640,0.30,3.30,0.39,3.31
714.662,0.07,3.34,0.32,3.33
714.684,0.22,3.55,0.26,3.40
714.706,0.39,3.45,0.25,3.43
714.728,0.31,3.46,0.26,3.42
714.750,0.29,3.38,0.26,3.44
714.772,0.30,3.40,0.30,3.45
714.794,0.38,3.40,0.33,3.42
714.816,0.31,3.43,0.32,3.41
714.838,0.21,3.40,0.30,3.40
714.860,0.26,3.38,0.29,3.40
714.882,0.21,3.43,0.27,3.41
714.904,0.22,3.33,0.24,3.39
714.926,0.28,3.33,0.24,3.37
714.948,0.21,3.26,0.24,3.35
714.970,0.24,3.40,0.23,3.35
714.992,0.11,3.45,0.21,3.35
715.014,0.33,3.40,0.23,3.37
715.036,0.41,3.35,0.26,3.37
715.058,0.28,3.36,0.27,3.39
715.080,0.29,3.27,0.28,3.37
715.102,0.26,3.23,0.31,3.32
715.124,0.29,3.23,0.31,3.29
715.146,0.38,3.21,0.30,3.26
715.168,0.36,3.10,0.32,3.21
715.190,0.29,3.11,0.32,3.18
715.212,0.35,3.27,0.33,3.18
715.234,0.29,3.17,0.33,3.17
715.256,0.37,3.49,0.33,3.23
715.278,0.26,3.49,0.31,3.31
715.300,0.46,3.34,0.35,3.35
715.322,0.28,3.31,0.33,3.36
715.344,0.28,3.46,0.33,3.42
715.366,0.34,3.38,0.32,3.40
715.388,0.22,3.33,0.32,3.36
715.410,0.16,3.35,0.26,3.37
715.432,0.28,3.37,0.26,3.38
715.454,0.26,3.48,0.25,3.38
715.476,0.45,3.43,0.27,3.39
715.498,0.29,3.35,0.29,3.40
715.520,0.19,3.20,0.29,3.37
715.542,0.23,3.33,0.28,3.36
715.564,0.18,3.26,0.27,3.31
715.586,0.25,3.35,0.23,3.30
715.608,0.28,3.34,0.23,3.30
715.630,0.26,3.41,0.24,3.34
715.652,0.35,3.38,0.26,3.35
715.674,0.31,3.39,0.29,3.37
715.696,0.20,3.14,0.28,3.33
715.718,0.33,3.32,0.29,3.33
715.740,0.36,3.42,0.31,3.33
715.762,0.24,3.36,0.29,3.33
715.784,0.28,3.29,0.28,3.31
715.806,0.21,3.16,0.28,3.31
715.828,0.38,3.28,0.29,3.30
715.850,0.26,3.30,0.27,3.28
715.872,0.49,3.30,0.32,3.27
715.894,0.38,3.30,0.34,3.27
715.916,0.27,3.37,0.36,3.31
715.938,0.32,3.37,0.34,3.33
715.960,0.41,3.14,0.37,3.30
715.982,0.35,3.29,0.35,3.29
716.004,0.17,3.35,0.30,3.30
716.026,0.25,3.31,0.30,3.29
716.048,0.27,3.39,0.29,3.30
716.070,0.27,3.46,0.26,3.36
716.092,0.40,3.40,0.27,3.38
716.114,0.33,3.43,0.30,3.40
716.136,0.28,3.44,0.31,3.42
716.158,0.29,3.54,0.31,3.45
716.180,0.14,3.54,0.29,3.47
716.202,0.21,3.56,0.25,3.50
716.224,0.24,3.63,0.23,3.54
716.246,0.30,3.41,0.24,3.54
716.268,0.38,3.35,0.25,3.50
716.290,0.28,3.42,0.28,3.47
716.312,0.23,3.36,0.29,3.43
716.334,0.35,3.33,0.31,3.37
716.356,0.20,3.36,0.29,3.36
716.378,0.24,3.34,0.26,3.36
716.400,0.27,3.33,0.26,3.34
716.422,0.18,3.39,0.25,3.35
716.444,0.12,3.46,0.20,3.38
716.466,0.24,3.33,0.21,3.37
716.488,0.19,3.40,0.20,3.38
716.510,0.36,3.44,0.22,3.40
716.532,0.45,3.37,0.27,3.40
716.554,0.42,3.31,0.33,3.37
716.576,0.29,3.38,0.34,3.38
716.598,0.30,3.36,0.36,3.37
716.620,0.29,3.39,0.35,3.36
716.642,0.21,3.35,0.30,3.36
716.664,0.16,3.39,0.25,3.37
716.686,0.35,3.20,0.26,3.34
716.708,0.38,3.31,0.28,3.33
716.730,0.33,3.41,0.29,3.33
716.752,0.27,3.30,0.30,3.32
716.774,0.42,3.36,0.35,3.32
716.796,0.36,3.32,0.35,3.34
716.818,0.29,3.36,0.33,3.35
716.840,0.33,3.41,0.33,3.35
716.862,0.32,3.42,0.34,3.37
716.884,0.38,3.50,0.34,3.40
716.906,0.34,3.59,0.33,3.46
716.928,0.18,3.62,0.31,3.51
716.950,0.21,3.40,0.29,3.51
716.972,0.23,3.54,0.27,3.53
716.994,0.40,3.51,0.27,3.53
717.016,0.35,3.43,0.27,3.50
717.038,0.10,3.47,0.26,3.47
717.060,0.17,3.42,0.25,3.47
717.082,0.23,3.54,0.25,3.47
717.104,0.37,3.42,0.24,3.46
717.126,0.38,3.32,0.25,3.43
717.148,0.21,3.15,0.27,3.37
717.170,0.12,3.22,0.26,3.33
717.192,0.26,3.19,0.27,3.26
717.214,0.25,3.13,0.24,3.20
717.236,0.20,3.08,0.21,3.15
717.258,0.20,3.22,0.21,3.17
717.280,0.31,3.14,0.24,3.15
717.302,0.35,3.40,0.26,3.19
717.324,0.38,3.27,0.29,3.22
717.346,0.40,3.11,0.33,3.23
717.368,0.30,3.17,0.35,3.22
717.390,0.24,3.43,0.33,3.28
717.412,0.30,3.48,0.32,3.29
717.434,0.34,3.56,0.32,3.35
717.456,0.27,3.48,0.29,3.42
717.478,0.31,3.24,0.29,3.44
717.500,0.17,3.29,0.28,3.41
717.522,0.33,3.36,0.28,3.39
717.544,0.30,3.39,0.28,3.35
717.566,0.27,3.48,0.28,3.35
717.588,0.28,3.49,0.27,3.40
717.610,0.18,3.43,0.27,3.43
717.632,0.12,3.46,0.23,3.45
717.654,0.14,3.40,0.20,3.45
717.676,0.40,3.52,0.22,3.46
717.698,0.25,3.42,0.22,3.45
717.720,0.12,3.55,0.21,3.47
717.742,0.22,3.36,0.23,3.45
717.764,0.12,3.40,0.22,3.45
717.786,0.25,3.27,0.19,3.40
717.808,0.25,3.29,0.19,3.37
717.830,0.29,3.25,0.23,3.31
717.852,0.24,3.22,0.23,3.29
717.874,0.13,3.35,0.23,3.28
717.896,0.32,3.29,0.25,3.28
717.918,0.38,3.19,0.27,3.26
717.940,0.36,3.25,0.29,3.26
717.962,0.27,3.37,0.29,3.29
717.984,0.33,3.35,0.33,3.29
718.006,0.26,3.36,0.32,3.30
718.028,0.49,3.22,0.34,3.31
718.050,0.51,3.16,0.37,3.29
718.072,0.50,3.19,0.42,3.26
718.094,0.41,3.19,0.43,3.22
718.116,0.42,3.00,0.47,3.15
718.138,0.46,3.21,0.46,3.15
718.160,0.28,3.31,0.41,3.18
718.182,0.30,3.38,0.37,3.22
718.204,0.37,3.39,0.37,3.26
718.226,0.38,3.45,0.36,3.35
718.248,0.41,3.40,0.35,3.39
718.270,0.31,3.49,0.35,3.42
718.292,0.37,3.43,0.37,3.43
718.314,0.35,3.38,0.36,3.43
718.336,0.42,3.34,0.37,3.41
718.358,0.42,3.40,0.37,3.41
718.380,0.39,3.30,0.39,3.37
718.402,0.33,3.36,0.38,3.36
718.424,0.20,3.24,0.35,3.33
718.446,0.25,3.37,0.32,3.33
718.468,0.28,3.23,0.29,3.30
718.490,0.20,3.35,0.25,3.31
718.512,0.14,3.32,0.21,3.30
718.534,0.28,3.38,0.23,3.33
718.556,0.26,3.51,0.23,3.36
718.578,0.21,3.37,0.22,3.39
718.600,0.27,3.43,0.23,3.40
718.622,0.29,3.35,0.26,3.41
718.644,0.37,3.38,0.28,3.41
718.666,0.36,3.35,0.30,3.38
718.688,0.30,3.40,0.32,3.38
718.710,0.38,3.45,0.34,3.39
718.732,0.33,3.39,0.35,3.39
718.754,0.41,3.27,0.36,3.37
718.776,0.37,3.41,0.36,3.38
718.798,0.54,3.34,0.41,3.37
718.820,0.50,3.33,0.43,3.35
718.842,0.15,3.32,0.39,3.33
718.864,0.23,3.20,0.36,3.32
718.886,0.12,3.26,0.31,3.29
718.908,0.21,3.34,0.24,3.29
718.930,0.29,3.24,0.20,3.27
718.952,0.22,3.36,0.21,3.28
718.974,0.18,3.36,0.20,3.31
718.996,0.10,3.20,0.20,3.30
719.018,0.23,3.35,0.20,3.30
719.040,0.26,3.34,0.20,3.32
719.062,0.43,3.41,0.24,3.33
719.084,0.31,3.34,0.27,3.33
719.106,0.28,3.21,0.30,3.33
719.128,0.25,3.21,0.31,3.30
719.150,0.19,3.23,0.29,3.28
719.172,0.12,3.30,0.23,3.26
719.194,0.35,3.25,0.24,3.24
719.216,0.38,3.08,0.26,3.21
719.238,0.32,3.18,0.27,3.21
719.260,0.38,3.27,0.31,3.22
719.282,0.36,3.32,0.36,3.22
719.304,0.36,3.18,0.36,3.21
719.326,0.24,3.28,0.33,3.25
719.348,0.39,3.25,0.35,3.26
719.370,0.44,3.50,0.36,3.31
719.392,0.37,3.58,0.36,3.36
719.414,0.28,3.56,0.34,3.43
719.436,0.18,3.44,0.33,3.47
719.458,0.37,3.53,0.33,3.52
719.480,0.24,3.41,0.29,3.50
719.502,0.19,3.44,0.25,3.48
719.524,0.36,3.41,0.27,3.45
719.546,0.15,3.31,0.26,3.42
719.568,0.23,3.30,0.23,3.37
719.590,0.19,3.36,0.22,3.36
719.612,0.22,3.40,0.23,3.36
719.634,0.22,3.40,0.20,3.35
719.656,0.37,3.39,0.25,3.37
719.678,0.23,3.40,0.25,3.39
719.700,0.30,3.29,0.27,3.38
719.722,0.20,3.40,0.26,3.38
719.744,0.25,3.46,0.27,3.39
719.766,0.31,3.43,0.26,3.40
719.788,0.30,3.46,0.27,3.41
719.810,0.39,3.32,0.29,3.41
719.832,0.32,3.23,0.31,3.38
719.854,0.34,3.45,0.33,3.38
719.876,0.28,3.45,0.33,3.38
719.898,0.34,3.42,0.33,3.37
719.920,0.28,3.29,0.31,3.37
719.942,0.29,3.41,0.31,3.40
719.964,0.47,3.33,0.33,3.38
719.986,0.36,3.34,0.35,3.36
720.008,0.27,3.21,0.33,3.32
720.030,0.38,3.15,0.35,3.29
720.052,0.35,3.31,0.37,3.27
720.074,0.37,3.34,0.35,3.27
720.096,0.41,3.37,0.36,3.28
720.118,0.41,3.48,0.38,3.33
720.140,0.49,3.49,0.41,3.40
720.162,0.32,3.47,0.40,3.43
720.184,0.23,3.42,0.37,3.45
720.206,0.27,3.48,0.34,3.47
720.228,0.40,3.36,0.34,3.44
720.250,0.26,3.21,0.30,3.39
720.272,0.28,3.34,0.29,3.36
720.294,0.38,3.41,0.32,3.36
720.316,0.36,3.36,0.34,3.34
720.338,0.25,3.33,0.31,3.33
720.360,0.33,3.35,0.32,3.36
720.382,0.26,3.27,0.32,3.34
720.404,0.08,3.16,0.26,3.29
720.426,0.12,3.29,0.21,3.28
720.448,0.36,3.37,0.23,3.29
720.470,0.46,3.34,0.26,3.29
720.492,0.35,3.36,0.27,3.30
720.514,0.19,3.32,0.30,3.34
720.536,0.13,3.31,0.30,3.34
720.558,0.29,3.28,0.28,3.32
720.580,0.21,3.27,0.23,3.31
720.602,0.09,3.40,0.18,3.32
720.624,0.08,3.32,0.16,3.32
720.646,0.02,3.27,0.14,3.31
720.668,0.05,3.25,0.09,3.30
720.690,0.16,3.28,0.08,3.30
720.712,0.31,3.45,0.12,3.31
720.734,0.23,3.46,0.15,3.34
720.756,0.23,3.32,0.20,3.35
720.778,0.30,3.24,0.25,3.35
720.800,0.18,3.29,0.25,3.35
720.822,0.30,3.18,0.25,3.30
720.844,0.41,3.23,0.28,3.25
720.866,0.36,3.07,0.31,3.20
720.888,0.36,3.15,0.32,3.18
720.910,0.28,3.19,0.34,3.16
720.932,0.42,3.27,0.37,3.18
720.954,0.36,3.40,0.36,3.22
720.976,0.38,3.45,0.36,3.29
720.998,0.31,3.51,0.35,3.36
721.020,0.29,3.35,0.35,3.40
721.042,0.30,3.34,0.33,3.41
721.064,0.41,3.25,0.34,3.38
721.086,0.14,3.34,0.29,3.36
721.108,0.25,3.52,0.28,3.36
721.130,0.52,3.37,0.32,3.36
721.152,0.50,3.42,0.36,3.38
721.174,0.50,3.45,0.38,3.42
721.196,0.50,3.49,0.45,3.45
721.218,0.63,3.40,0.53,3.43
721.240,0.41,3.28,0.51,3.41
721.262,0.34,3.27,0.48,3.38
721.284,0.23,3.24,0.42,3.34
721.306,0.35,3.41,0.39,3.32
721.328,0.25,3.36,0.32,3.31
721.350,0.30,3.20,0.29,3.30
721.372,0.28,3.13,0.28,3.27
721.394,0.29,3.21,0.29,3.26
721.416,0.29,3.39,0.28,3.26
721.438,0.38,3.41,0.31,3.27
721.460,0.39,3.30,0.33,3.29
721.482,0.43,3.24,0.36,3.31
721.504,0.25,3.31,0.35,3.33
721.526,0.20,3.24,0.33,3.30
